Video Title,Like Count,View Count,Comment Count,Commenter Name,Comment,Comment Like Count,YouTube Channel,Gender of Sport,Club,Video Popularity,Language,Channel Structure
RUBENS SAMBUEZA visita a nuestras ÁGUILAS en COAPA | Así nos FELICITÓ y deseó suerte para SEMIS CL24,6301,295080,613,@salvadormartinez1530,Grande Sambueza siempre Águilas,1,Club América,Male,Club América,High,es,Seperate
"DEL AMÉRICA ERES con ERICK SÁNCHEZ | ""Desde pequeño siempre fui americanista, toda mi familia lo es""",1111,51909,73,@luisxy6369,"hasta la fecha no le ha ido del todo bien, pero por ganas no ha quedado. Se le ve con ganas, corre mucho, lucha, se barre, pero le falta el futbol. Esperemos que encuentre su rendimiento pronto",2,Club América,Male,Club América,Low,es,Seperate
"ACCESO TOTAL | Goleada en el Estadio Azulcrema, EL COLOR #SOMOSAMÉRICA",4713,151018,211,@wasson821,Pero fidalgo 🫵😎💯💯 buen discurso del capitán 🧙🏻‍♂️,4,Club América,Male,Club América,Average,es,Seperate
"Tremenda jugada, Diego Valdés, golazo. 💥 #ElClásicoDeMéxico  #clubamerica #futbol #soccer #deportes",12235,251455,171,@Eduardo-cuadra,El Real Esteli le gana a ese tal que le jugo el América  alguien se imagina el real Esteli de México 🫡,1,Club América,Male,Club América,High,es,Seperate
América 3 (4) – (1) 0 Tigres | Apertura 2023 | ¡SOMOS CAMPEONES! #GrandesDeCorazón [RESUMEN Y GOLES],10169,593746,513,@maryjahuey,Estoy tan contenta pero a la vez triste porque se que este equipo se va a desintegrar 😢espero que no sea así.,1,Club América,Male,Club América,High,es,Seperate
"Resumen completo: Monterrey 1 (2) vs. (3) 1 América | Final, Vuelta | ¡TRICAMPEONES EN EL AP24!",3103,128811,283,@RobertoSúarez-u6f,Va Mos por más campionantos América 🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅,0,Club América,Male,Club América,Average,es,Seperate
Entrevista especial con Erick Sánchez | Nuevo refuerzo Águila,2877,100688,110,@louiejimenez1512,El America  esta comprando casi puro jugadores defendivos y adelante nada agurre no es jugador para el america todos los equipos estan comprando jugadores de renombre,1,Club América,Male,Club América,Average,es,Seperate
"La EMOTIVA despedida a ÓSCAR JIMÉNEZ | Gracias por tanto, Oscar",3251,119177,378,@Victor_dembow10,Gracias oscar porque por ti salieron los mejores festejos 💪 el de torero de cuahu en un clásico,2,Club América,Male,Club América,Average,es,Seperate
🔴 EN VIVO: André Jardine - Conferencia de prensa: América 1-0 Chivas - Semifinal Vuelta,1675,61435,62,@martincontreras9945,Con más garra y más huevos,4,Club América,Male,Club América,Average,es,Seperate
¿¡ADIVINA QUIEN!? Con Kevin y Brian 😂,4643,65720,46,@IndajaniZuniga,Qué guapos los amo ❤❤❤,1,Club América,Male,Club América,Average,es,Seperate
🔴 EN VIVO: ELPRE América Vs Querétaro  - Jornada 2,868,45336,16,@realde14ags,me caga tanta mamada de riata,0,Club América,Male,Club América,Low,id,Seperate
"Resumen completo: América 2 – 2 Mazatlán | Jornada 9, CL24 | Doblete de Henry Martín",798,59468,106,@PanchoVilla-lh7er,Lo siento pero hai q aceptar q estamos en crisis,0,Club América,Male,Club América,Average,es,Seperate
¡ENTRE ÁGUILAS! EP 2 | El podcast de RedÁguila con Álvaro Fidalgo,2829,78706,126,@aldodahirrodriguezcastillo8473,porque en su chamarra tiene el 23?,1,Club América,Male,Club América,Average,es,Seperate
DEL AMÉRICA ERES con BRIAN | Yo quería tener la experiencia de jugar en el América y no me equivoqué,2496,108790,92,@RosaHernández-b5y,Gracias Rayito por ser como eres un niño tan especial,6,Club América,Male,Club América,Average,es,Seperate
América 2–0 León | ¡ESTAMOS EN SEMIFINALES! | Apertura 2023 | Cuartos de Final V. [RESUMEN Y GOLES],3007,139248,195,@tzilacatzin1600,Un penalti que no era! Por que apenas lo toco y se avento hacia adelante! Siempre le ayudan al america!,2,Club América,Male,Club América,Average,es,Seperate
Llegamos a Toluca para la Gran Final del CL25 #SOMOSAMÉRICA,1517,65729,188,@xhaparrasantiago9112,Vamos por ese Tetracampeón 🦅,6,Club América,Male,Club América,Average,es,Seperate
¡GOLAAAAZO DE BORJA! 🦅 #futbol #clubamerica,17955,527379,321,@sofiavalencia5947,A seguir llorando CHEMOS,2,Club América,Male,Club América,High,pt,Seperate
Sorprendente seguimiento Águila con Javairô Dilrosun | Desde el Nido Previo a San Luis,1636,101167,66,@jorgedominguz,Este javairo tiene un spring..que de un momento te deja atrás ..es rápido,0,Club América,Male,Club América,Average,es,Seperate
BAILALEEEEE 🕺 #futbol #clubamerica,30366,798327,417,@Ema14newaccount..,Muchas risitas haber si siguen así el prox Martes que se topen con un equipo dinámico y valiente como Pachuca,0,Club América,Male,Club América,High,es,Seperate
"DEL AMÉRICA ERES con LUIS MALAGÓN | Cuando me dijeron que iría al Ame, lo que sentí fue inexplicable",2309,106628,138,@mateosabastiangomezzavala5667,Luis desde que llegaste  al américa  y desde entonces tu eres mi ídolo ❤,13,Club América,Male,Club América,Average,es,Seperate
🔴 -  EN VIVO - 🦅 Conferencia de prensa Previo - André Jardine y  Néstor Araujo - Tigres Vs América,693,24899,74,@julianrojasrodriguez5729,Yo no se que espera jardine para echar para afuera al melolengo de nestor es un tronco original 🤬🤬🤬🤬🤮🤮🤮🤮🤮,0,Club América,Male,Club América,Low,es,Seperate
Llegó el LÍDER a Torreón | GRAN RECIBIMIENTO de nuestros aficionados al CLUB AMÉRICA 💙💛,1831,57848,100,@MariaVazquezvazquez-r9v,Vamos America venga a ganar mañana dios me los bendiga y ojalá ganen mañana ❤❤❤❤,11,Club América,Male,Club América,Low,es,Seperate
América 3–0 Tijuana | ¡CONTUNDENTE TRIUNFO EN CASA! | Apertura 2023 | Jornada 16 [ RESUMEN Y GOLES ],4864,279844,211,@ImperioGeek23,Muchachos ahora nos volvimos a ilusionaaar,3,Club América,Male,Club América,High,pt,Seperate
Campeón de Campeones Cup | INSIDE #SOMOSAMÉRICA,6583,342892,308,@LuzMBocanegra,Fidalgo cantando banda es todo lo que está bien ❤❤❤❤,0,Club América,Male,Club América,High,es,Seperate
5-0 | ACCESO TOTAL de la Jornada 17 CL25 | EL COLOR | #SOMOSAMÉRICA,1040,36307,32,@pedromartinvegamerino7383,"Fueron 5 goles y pudieron ser 5 más... Erick, Alejandro, y Javairo, tranquilos, sus goles llegarán en la liguilla... Una jugada maestra colocar a Israel de 5 y liberar a los dos interiores box-to-box (Álvaro y Erick)... El equipo tiene amplitud y profundidad; además, pueden entrar al área enemiga tocando con Álvaro, Alejandro, Erick y Víctor (parecía falso 9); también tiene rematadores de cabeza (Aguirre, Ramón, Israel, Sebastián)... Tenemos leones en la defensa y no uno, sino dos porterazos... Que bueno, porque dicen que el sistema  defensivo de un equipo gana campeonatos... A seguir trabajando. Ánimo! Fibra América!",2,Club América,Male,Club América,Low,es,Seperate
La educación es un pilar fundamental para el desarrollo de todas las personas.,2165,31244,34,@JesusAcosta-s5x,Y dicen que no es el más grande,0,Club América,Male,Club América,Low,es,Seperate
"Tus goles, esfuerzo y profesionalismo quedarán grabados en nuestra historia, Richard | ¡Gracias!",7555,164336,919,@emmanuelmendoza6211,Se fue Richi 😥😭😢,1,Club América,Male,Club América,Average,es,Seperate
Nuestro Ángel Malagón ❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹,5840,111102,127,@CarlosVargas-cf5lj,El mejor festejo 👍👍,1,Club América,Male,Club América,Average,es,Seperate
"INSIDE | El ""Bufalo"" Rodrigo Aguirre | #SOMOSAMÉRICA",1500,48827,62,@ricardoalonsoferrerpena3944,"Quiero una final América vs Monterrey cabrones, que el búfalo cobre sed de venganza.  💛💙♥️🦅",2,Club América,Male,Club América,Low,es,Seperate
"Una historia de Grandeza, mucha más por escribir | Vamos juntos #PorLa14",907,10200,63,@Cervantes-x2,"Vamos con todo para la 14 ÁGUILAS, mañana es el día 💛💙🦅🦅",7,Club América,Male,Club América,Low,es,Seperate
RUBENS SAMBUEZA visita a nuestras ÁGUILAS en COAPA | Así nos FELICITÓ y deseó suerte para SEMIS CL24,6301,295080,613,@FellRamirez-gb2lg,"Imeguinemos un poquito 
Juntos 
Rubens y Valdez 
DIOS MIO 🥴
QUIEN LOS HUBIERA PARADO 
GRANDE RUBENS 👏👏👏",9,Club América,Male,Club América,High,es,Seperate
"Tus goles, esfuerzo y profesionalismo quedarán grabados en nuestra historia, Richard | ¡Gracias!",7555,164336,919,@rubicenteno765,Gracias por todo señor de los golazos ❤😢,16,Club América,Male,Club América,Average,es,Seperate
Club América x Raiders desde Las Vegas | Retos con Javairô Dilrosun y K'Lavon Chaisson | @raiders,3448,116427,143,@evacarmona4130,Vamos America and Raiders,8,Club América,Male,Club América,Average,en,Seperate
"INSIDE | El ""Bufalo"" Rodrigo Aguirre | #SOMOSAMÉRICA",1500,48827,62,@DanielMartinez-u4k,Se nota la motivación del búfalo llegó más llenito y adelgazo se nota el cambio físico y la motivación que tiene es un excelente jugador,0,Club América,Male,Club América,Low,es,Seperate
Entrenamiento en el NIDO | Semana de preparación #SOMOSAMÉRICA,685,17064,31,@jesusarturolaraferrer6697,Pongan a nestor de delantero xd,0,Club América,Male,Club América,Low,es,Seperate
"Resumen completo: América 2 – 1 San Luis | Jornada 13, CL24 | ¡EL BAILE DE BRIAN! 🕺",3352,226630,157,@noemiortiz9307,Y rayito con su festejo 🥰🥰🥰,45,Club América,Male,Club América,High,es,Seperate
"Feria de goles en el ""RETO TIRO A GOL"" previo semifinal IDA Concachampions",2519,170787,109,@cristinameza2144,Vamos América luchen por el triunfo mañana salgan atacar marquen bien no cometan errores,8,Club América,Male,Club América,Average,es,Seperate
Récord del Club América | Goleada a Tijuana [EL COLOR],2140,65976,103,@CarmelaLinares-jr1pe,Yo nada más les pido que jueguen como el América y la 14 es nuestra 🦅🦅🦅,3,Club América,Male,Club América,Average,es,Seperate
"No es la persona, es el lugar 🦅✨😮‍💨",20625,614857,402,@eduardoramirez3344,"Chale así le metió dos al ochoa, entonces no fueron de suerte jajaja",0,Club América,Male,Club América,High,es,Seperate
Discurso de Henry Martín en la GRAN FINAL contra Monterrey | Final de Vuelta | #Grand3sDeCorazón,34296,720610,1980,@HectorMontemayor-u9i,No estoy llorando 😭😭 se me metió un Henry Martin en los ojos 😂😂😂 vamos aguilasss!!!!!,0,Club América,Male,Club América,High,es,Seperate
"Estamos listos, estamos aquí. 🔥 ¡VAMOS AMÉRICA! 🦅 #ÁguilasSinFronteras",5133,51657,112,@MarioRodriguez-xb7jr,Están pdjos será,0,Club América,Male,Club América,Low,es,Seperate
"Resumen completo: Atlas 1 – 5 América | Jornada 10, CL24 | ¡DOBLETE DE HENRY MARTÍN Y DE ZENDEJAS!",5486,464189,292,@TINTANELNo1,"Muy buen jugado mis Águilas ARRIBA EL AMÉRICA 🦅  
VAMOS POR LOS TRES CLÁSICOS CON TODO Y SIN PIEDAD CARAJO VAMOS POR LA 15 🦅",17,Club América,Male,Club América,High,es,Seperate
¡INTENSO  entrenamiento PREVIO CONTRA TIGRES! | Practicando golazos y atajadas | Listos para la J11,1348,46439,74,@marthavalero8837,VAMOS MIS SUPER PODEROSISIMAS AGUILAS DEL AMERICA,25,Club América,Male,Club América,Low,de,Seperate
"Cumpliendo un sueño, Braulio visita a las Águilas en el Azteca | Fundación Dr Sonrisas #NuestrasAlas",4954,222984,385,@alejandrogomez1696,"Che Henry, un tipazo la neta.
Que alegría por Braulio y por el club América",10,Club América,Male,Club América,High,es,Seperate
"Resumen completo: Cruz Azul 3 (3) vs. (4) 4 América | Semifinal, Vuelta | ¡A por una final más!",10898,824542,1251,@Andres_0595,"Ni porque les agregaron 16 minutos (un tiempo extra) ni porque fueron locales, ni porque tenían el partido en la bolsa hasta el minuto 88, ni porque expulsaron al Buffalo Aguirre, NI ASI PUDIERON CONTRA SU PADRE EL MAS GRANDE!!! CRUZ AZUL ETERNO HIJO DEL AMÉRICA
ESTAMOS EN OTRA FINAL Y SE CELEBRA PORQUE VAMOS A PELEAR EL TRICAMPEONATO",179,Club América,Male,Club América,High,es,Seperate
"¡Gracias totales a ti, Luis Fuentes! | Emotiva despedida a nuestro Águila | ¡Mucho éxito!",1486,28315,169,@misaelivanvaldezortiz2089,Grax Luis fuentes por darnos esos golazos y esas alegrías,0,Club América,Male,Club América,Low,es,Seperate
Concurso de disfraces con nuestras Águilas | Azulcremas en Halloween 2023 🎃,1216,49814,46,@gabinovalles5288,"Se huberan disfarzado los jugadores, y los aficionados adivinar quien estaba atras del disfraz.😂😂😂",3,Club América,Male,Club América,Low,es,Seperate
EL COLOR | Zendejas nos da el pase a Semis #SOMOSAMÉRICA,1902,64333,63,@angelzarco1365,Por eso eres el mas grande y el animal de liguilllas sigue cruzazul Esta bien Que esten listos y sin llorar suludos America y ya,0,Club América,Male,Club América,Average,es,Seperate
El pase a la gran final | INSIDE Por el Tricampeonato | EL COLOR,7764,197882,342,@alvaradomedinaericksantiag522,5:42 la cara de los chemos 😂😂😂😂,1,Club América,Male,Club América,High,es,Seperate
¡Qué buen día para ser americanista! 🕺🕺🕺  #futbol #clubamerica #soccer,29565,738783,547,@JoseMendoza-ml1cm,Ahuevo chicharrón con pelos,1,Club América,Male,Club América,High,es,Seperate
Discurso de Henry Martín en la GRAN FINAL contra Monterrey | Final de Vuelta | #Grand3sDeCorazón,34296,720610,1980,@FranciscoSanchez-1991,"Henrry si es un capitán de verdad
Permiso para llorar caballeros 
Disfrutemos del tricampeónato 
Saludos",0,Club América,Male,Club América,High,es,Seperate
Discurso de Henry Martín en la GRAN FINAL contra Monterrey | Final de Vuelta | #Grand3sDeCorazón,34296,720610,1980,@MiaGuadalupeVillaseñorMorales,El mejorr capitannn,0,Club América,Male,Club América,High,ca,Seperate
"Con esta increíble goleada a Toluca, nos quedamos con el liderato | [El Color] de la jornada 15",2082,49303,77,@cristinaramos6241,"Me encantó lo que dijo Henry antes de salir a jugar... Son una familia y han dejado atrás los egos, para jugar en equipo... Y eso se ve, gran compañerismo!!!",14,Club América,Male,Club América,Low,es,Seperate
"Resumen completo: América 1 – 1 Monterrey | Jornada 5, CL24",556,27332,88,@michelarroyo9922,América para siempre 💛💛💛💛,13,Club América,Male,Club América,Low,es,Seperate
Seguimiento Águila con Erick Sánchez | Así entrena nuestro nuevo refuerzo | Vamos por la J2 del AP24,1563,55855,51,@samuelgonzalezramirez634,Venga Erick recuerda que aún aquí el sueño europeo sigue muy firme y no hay mejor equipo para demostrar lo que vales que este,11,Club América,Male,Club América,Low,es,Seperate
Estamos de regreso en Coapa | Primer día de exámenes médicos y físicos | Club América camino al AP25,1285,83954,79,@mexcrosse,Vamos por la 17,0,Club América,Male,Club América,Average,es,Seperate
"Resumen completo: América 1 – 0 Chivas | Jornada 7, AP24 | ¡#ElClásicoDeMéxico ES NUESTRO! ¡VAMOOOS!",1946,131245,163,@hectorgaray3803,QUE HACE FALTA PARA CONVENCER A JARDINE ?? RAMON JUAREZ PROXIMO CAPITAN FURIA  !! NO EL INUTIL DE ARAUJO !!,0,Club América,Male,Club América,Average,en,Seperate
ACCESO TOTAL de camino a la Jornada 5 | Entrenamiento del Club América para la fecha doble | ¡VAMOS!,1805,59320,80,@Maximus609,Que bueno que Malagón se dedica a ser portero del ave porque como comediante nomas no.,0,Club América,Male,Club América,Average,es,Seperate
"Intensivo entrenamiento en Estelí, Nicaragua | Estamos listos para la Concachampions vs. Real Estelí",2058,84760,129,@luiscuevas5890,"Todos los partidos son importantes pero es momento de ir con: Oscar Jiménez, Luis Fuentes, Ramón Juárez, Israel Reyes, Emilio Lara, Naveda, Richard, Jonathan Rodríguez, Chava Reyes Illian y...",4,Club América,Male,Club América,Average,es,Seperate
EL COLOR | Zendejas nos da el pase a Semis #SOMOSAMÉRICA,1902,64333,63,@TheMilo8806,"el israaaa... con ese ya saben , es cábala",0,Club América,Male,Club América,Average,es,Seperate
Derrochando actitud 🕺🕺😎  #futbol #clubamerica,12592,258370,175,@jorgearturorodriguez9911,Awevo vamos por los gatos 💪,0,Club América,Male,Club América,High,lt,Seperate
"¡GOL DE RODRIGO AGUIRRE! | Juárez vs. América | Jornada 4, Apertura 2024  #clubamerica #futbol",10390,143484,158,@arrivaelamerica_americanista,Vamos america tenemos que salir del fondo,3,Club América,Male,Club América,Average,es,Seperate
Y ellos bailaaan así 🕺🏻🎶🥁 #futbol #clubamerica,13012,306614,416,@JaquelineAlexaHernándezCelaya,Yo soy tipo así con mi amiga ❤,0,Club América,Male,Club América,High,es,Seperate
La clasificación a 4tos y #ElClásicoDeMéxico se pintaron de Azulcrema | COLOR ACCESO TOTAL vs Chivas,5460,204787,194,@GustavoFlores-f2q,"emanan hermandad pura, eso se ve en la cancha, FELICIDADES TRICAMPEONES... GRACIAS POR TANTAS ALEGRÍAS",1,Club América,Male,Club América,High,es,Seperate
"Resumen completo: América 2 – 0 Toluca | Cuartos de Final, Ida | ¡Nos llevamos el primero!",5732,441614,441,@marcoantonionavarro7166,El ave de las tempestades en su máxima expresión debieron ser mínimo 4 pero bueno solo con personalidad en el rancho toluqueño y lo demás llegara solo... A terminar la obra Ave fénix....🌄,0,Club América,Male,Club América,High,es,Seperate
Rumbo a la J5 | Entrenamiento en el Nido Águila,792,22132,46,@vianneyruiz2040,los mejores del mundo,2,Club América,Male,Club América,Low,es,Seperate
"Resumen completo: América 4 vs. 0 Juárez | J5, CL25 | ¡Un triunfo americanista más! ¡VAMOS ÁGUILAS!",4496,270816,213,@miguelandrade3712,Arriba mi amado club América,3,Club América,Male,Club América,High,pt,Seperate
"Estamos listos, estamos aquí. 🔥 ¡VAMOS AMÉRICA! 🦅 #ÁguilasSinFronteras",5133,51657,112,@elinsano-o3b,Arriba el América 🦅🦅🦅🦅 el más grande de México,5,Club América,Male,Club América,Low,es,Seperate
Cada vez hay más competencia 😂😂  #futbol #clubamerica,6391,119990,82,@ioryx6953,15,0,Club América,Male,Club América,Average,unknown,Seperate
Resumen completo: América 1–0 Chivas | Semifinal VUELTA | ¡FINALISTAS DEL CLAUSURA 2024! ¡VAMOS AME!,2441,115478,227,@luismontanojimenez7522,💙💛🦅,4,Club América,Male,Club América,Average,unknown,Seperate
¡AHORA NOS VEMOS EN EL AZTECA! ¡VAMOOOOOOOOS! 💙🦅💛,7017,80960,175,@bigmoneytexas-toledo6184,🦅 la 14 ✅🏆,1,Club América,Male,Club América,Average,es,Seperate
"Tremenda jugada, Diego Valdés, golazo. 💥 #ElClásicoDeMéxico  #clubamerica #futbol #soccer #deportes",12235,251455,171,@JuanAntonioDíaz-q4x,Eres. Un. Crack.  Diego. Valdés,42,Club América,Male,Club América,High,es,Seperate
"Resumen completo: América 0 vs. 0 Cruz Azul | J15, CL25 | Empate en el Clásico Joven",349,36458,66,@juanfoncesa5121,cruz azul un gran equipo y para el final se va a poner mejor,1,Club América,Male,Club América,Low,es,Seperate
Intensivo Seguimiento Águila con ISRAEL REYES | Desde el NIDO COAPA previo contra CRUZ AZUL,438,4977,24,@beadelady4056,Vemos américa 🦅💛💙,2,Club América,Male,Club América,Low,pt,Seperate
El pase a la Gran Final de CL25 | EL COLOR #SOMOSAMÉRICA,12863,484631,537,@JuancarlosAtonalpalma-v5m,Por eso y por más te amo club América gracias por tantas alegrías se que algún día me vas hacer llorar por no lograr el objetivo pero hoy hoy soy el más feliz del mundo y lo estoy disfrutando como no te imaginas saludos desde Tlaxcala,10,Club América,Male,Club América,High,es,Seperate
El GRAN FESTEJO del CAMPEONATO de las ÁGUILAS | Campeones del Apertura 2023 | #GrandesDeCorazón,2561,123700,105,@rodolfosantos6608,Este triunfo es de los Reinoso  de los Tenas de los Brailosky de los cuahutemoc de los Kleber de los Zelada de los chuchos  de los Cabañas de los Roger martinez de los Minas de los Juan Oteros 😢😢,0,Club América,Male,Club América,Average,es,Seperate
"Cumpliendo un sueño, Braulio visita a las Águilas en el Azteca | Fundación Dr Sonrisas #NuestrasAlas",4954,222984,385,@DanielCruz-or6vr,Que grande es America  vamos por la 14,1,Club América,Male,Club América,High,es,Seperate
🔴 - EN VIVO: Luis Malagón - Conferencia de prensa - Previo Jornada 8 - Pumas Vs América,700,15574,45,@kevinaesparza9886,Malagón eres grande,5,Club América,Male,Club América,Low,es,Seperate
CAMPEONES AP23 | El color de la gran final 🏆,14995,517815,601,@arq.rubenramosluna9462,"Que hermoso video, SOMOS CAMPEONES 🦅🏆 Nos toca celebrar y disfrutar este momento que es indescriptible 🥹🙏🏼 Gracias Club América, Te amo y amo ser americanista 🦅🔥",0,Club América,Male,Club América,High,es,Seperate
Conferencia de prensa: André Jardine - Final Ida - Tigres 1-1 América,1267,58653,126,@mexicanowz4347,Primeroooo Inviten al azteca 🦅🥹,2,Club América,Male,Club América,Low,it,Seperate
Esta SEMIFINAL la jugamos TODOS | Listos en Pachuca para buscar el pase a la FINAL #GrandesDeCorazón,1597,50733,138,@RazielOrtega1,Ya que se vaya Kevin,0,Club América,Male,Club América,Low,ca,Seperate
"Nunca paramos ni pararemos de luchar. Por ustedes, nos levantamos. Juntos, somos América. 💙💛",2724,27393,125,@MelaniCastañeda-i6u,Siempre apoyaré al américa 💛💛💙💙💛💙💛💙,0,Club América,Male,Club América,Low,fr,Seperate
"Resumen completo: América 2 (2) vs (2) 1 Cruz Azul | Semifinal, Vuelta | ¡ESTAMOS EN UNA FINAL MÁS!",9159,695209,1832,@khemphart589,"This was super helpful, thanks!",0,Club América,Male,Club América,High,en,Seperate
"Entrevista con Luis Fuentes | Muchas gracias por todo, Lucho | La despedida a nuestro Águila",2528,78274,315,@CarolinaCastroGuzman,Hola club deAmérica,0,Club América,Male,Club América,Average,pt,Seperate
"Tenistas, taqueros y profesores, tenemos de todo 😂👌  #futbol #clubamerica",22633,507733,173,@MarisolChavez-q1y,Puro america,3,Club América,Male,Club América,High,pt,Seperate
Y ellos bailaaan así 🕺🏻🎶🥁 #futbol #clubamerica,13012,306614,416,@vmunoz8759,Al fin gúilas,1,Club América,Male,Club América,High,es,Seperate
Llegamos a Pachuca | 4tos de Final IDA CL25 #SOMOSAMÉRICA,1339,43582,108,@AlfonsoTejeroPlantSite,"Chínguense una buena barbacoa a la salud de todos sus aficionados muchachos, con consomé y guacamolito con tortillas hechas a manopla",0,Club América,Male,Club América,Low,es,Seperate
"DEL AMÉRICA ERES con ERICK SÁNCHEZ | ""Desde pequeño siempre fui americanista, toda mi familia lo es""",1111,51909,73,@ManuelRamirez-lf8vk,megusta el programa n lo personal deberian de hacerlo alos jugadores despues de que ganen un titulo,3,Club América,Male,Club América,Low,es,Seperate
Así fue el INCREÍBLE primer EVENTO de CASA 1916 en el AZTECA | CLUB de negocios del AMÉRICA,632,12343,20,@jorgeavila1199,Y cómo se puede pertenecer o ser socio ?,1,Club América,Male,Club América,Low,es,Seperate
BAILALEEEEE 🕺 #futbol #clubamerica,30366,798327,417,@regisvega1908,Cruz azul papá❤💙💙💙💙💙💙💙,0,Club América,Male,Club América,High,ro,Seperate
"Fino, fino la Bomba 🎯😮‍💨👌 #futbol #clubamerica",12214,273116,154,@JoséCarlosPerez-h4n,Jugador mediocre da pena,0,Club América,Male,Club América,High,pt,Seperate
¡ENTRE ÁGUILAS! EP 1 | El podcast de RedÁguila con André Jardine,2066,58123,94,@alfredogarcia6912,Vamos America eres el más grande y te quiero ver campeón queremos la catorce 🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆y eso lo se que este año en Coapa en su vitrina lucirá vamos America ⚽💛💙⚽,0,Club América,Male,Club América,Low,es,Seperate
"Bienvenido al más grande, Cristian Calderón | Primer día de entrenamiento en Coapa",3634,341933,471,@sergiolozada7959,YO ESPERO Y CUANDO SEA EL CLASICO EL CHICOTE ANOTE Y FESTEJE A LO GRANDE AHI ME VOY A DAR CUENTA DE MUCHAS COSAS,2,Club América,Male,Club América,High,pt,Seperate
🔴 EN VIVO: Conferencia de Prensa: André Jardine - América 2-0 Tigres,1426,47679,58,@SaraGamero,"Son grandes ,adelante mi equipo américa.ya q se vaya el sr Rodríguez no hace falta.verle la cara d disgusto para q lo quieren ,asi como esta el américa se ve la union ,el q se vaya",1,Club América,Male,Club América,Low,es,Seperate
"Resumen completo: América 2 – 0 Toluca | Cuartos de Final, Ida | ¡Nos llevamos el primero!",5732,441614,441,@gerardomedina7130,Inche bufalo en rayados no hiciste nada,1,Club América,Male,Club América,High,es,Seperate
"Las voces del Clásico | Emociones, unión y corazón | El Color de #ElClásicoDeMéxico",3388,140900,116,@Zaza0323,Como porque borja es titular? No desborda ni a mi abuela en silla de ruedas,1,Club América,Male,Club América,Average,es,Seperate
"La EMOTIVA despedida a ÓSCAR JIMÉNEZ | Gracias por tanto, Oscar",3251,119177,378,@gabrielalonso679,"Lo intento y no le alcanzó, Cota es un portero que brinda más seguridad en el arco y sabe organizar su defensa 🛡️",0,Club América,Male,Club América,Average,es,Seperate
Sesión doble de entrenamiento en el Nido Águila | 5 de Enero,2195,148785,114,@JoseNavarro-wb2df,"Vamos chicote con todo echale ganas para q, juegues estas joven aqui no hay fiesta y si las hay pues invitas😂😂",2,Club América,Male,Club América,Average,es,Seperate
"Resumen completo: América 3 vs. 0 Tigres | J13, CL25 | ¡Ganando y sumando 3 puntos más!",6075,466905,350,@unciudadanoyalgomas9596,"El faitelson,quiere que le rompa el pie para que sea penal, el 4o. Gol por nada se lo anularon",5,Club América,Male,Club América,High,es,Seperate
El entrenamiento para la GRAN FINAL contra CRUZ AZUL | ¡A prepararse CON TODO! | #HagamosH15toria,1755,65378,138,@carlosjuarez6602,Vamos con todo!!!👏👏👏,0,Club América,Male,Club América,Average,es,Seperate
"Resumen completo: América 2 (2) vs (2) 1 Cruz Azul | Semifinal, Vuelta | ¡ESTAMOS EN UNA FINAL MÁS!",9159,695209,1832,@PitonChakma-n9q,"This video was amazing, learned a lot.",0,Club América,Male,Club América,High,en,Seperate
🔴 EN VIVO: Del América Eres | Capítulo especial una charla con el Campeón,1952,51245,53,@JulianaMtz-ln8cw,bravo América 🦅🦅🦅🦅,4,Club América,Male,Club América,Low,pt,Seperate
"LLEGAMOS | Estamos en Los Angeles California, listos para el PLAY IN           #SOMOSAMÉRICA",1137,47083,122,@enriquelopez8067,Si  o si se tiene que ganar esto y llegar ala final,0,Club América,Male,Club América,Low,es,Seperate
"¡A seguir trabajando, equipo! 😤",4614,63546,105,@youngitt,El futuro capí! Vamos!,1,Club América,Male,Club América,Average,es,Seperate
"La EMOTIVA despedida a ÓSCAR JIMÉNEZ | Gracias por tanto, Oscar",3251,119177,378,@RicardoHernandez-qn6ou,"Cómo aficionado del León te diré que llegas a una gran institución, a un equipo histórico, primer bicampeón en los años 40.... Tendrás éxito con el club León......",0,Club América,Male,Club América,Average,es,Seperate
Discurso de Henry Martín en la GRAN FINAL contra Monterrey | Final de Vuelta | #Grand3sDeCorazón,34296,720610,1980,@ozielverastegui6812,"No tengo palabras para describir este discurso,pero si puedo decir.
Eres grande Henry.
Eres grande America. 
Y que viva el Futbol..!",1,Club América,Male,Club América,High,es,Seperate
El Bicampeón está en San Luis | J1 AP24 #SOMOSAMÉRICA,1743,61728,84,@TadeoFlores-tg9qb,Ya quiero ver el partido,1,Club América,Male,Club América,Average,es,Seperate
"¡Qué bueno que pudiste acompañarnos, Migueli...! Digo, Henry Martín 🤭  #clubamerica  #futbol #ligamx",36472,1020842,377,@luislomeli1196,Que chido por el niño  😎👍🏼,1,Club América,Male,Club América,High,es,Seperate
Niños del CRIT nos acompañaron en la clasificación a semifinales. #futbol #clubamerica #nuestrasalas,484,7765,6,@FernandoSanchez-tg6ng,🏆💛💛💛💛💛💛💛💛💛💛💛,1,Club América,Male,Club América,Low,unknown,Seperate
